Block Number	Test Type	Trial Number	List Length	Sequence	Response	Accuracy	RT
1	Backward	1	2	96	69	Correct	2969
1	Backward	2	2	36	63	Correct	977
1	Backward	3	3	362	263	Correct	1821
1	Backward	4	3	416	614	Correct	2837
1	Backward	5	4	3952	2593	Correct	3738
1	Backward	6	4	2851	1852	Incorrect	2027
1	Backward	7	5	59174	59147	Incorrect	13266
1	Backward	8	5	84736	63478	Incorrect	4649

