Block Number	Test Type	Trial Number	List Length	Sequence	Response	Accuracy	RT
1	Backward	1	2	96	69	Correct	1460
1	Backward	2	2	25	2	Incorrect	809
1	Backward	3	3	273	372	Correct	3002
1	Backward	4	3	395	593	Correct	3621
1	Backward	5	4	1847	7481	Correct	5786
1	Backward	6	4	1692	2961	Correct	7080
1	Backward	7	5	36274	47263	Correct	29572
1	Backward	8	5	94837	73849	Correct	12528
1	Backward	9	6	471625	572164	Incorrect	29894
1	Backward	10	6	748251	152874	Incorrect	16489

